2.450000000000000000e+02,6.874310000000000000e+05,4.582873333333333576e+00,6.157271968218513081e+00,1.174641703073483825e+02,1.572984890228187771e+00,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+01,3.513482459733618057e+00,1.589800786065510493e-02,4.582873333333333576e+00,6.157251443944412372e+00
4.100000000000000000e+02,6.494900000000000000e+05,4.329933333333332968e+00,1.525400019314174038e+01,1.968216739968850675e+02,-6.941003044376969910e-01,-2.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,3.500000000000000000e+01,5.489323400888710403e+00,3.938565914071676805e-02,4.329933333333332968e+00,1.525394934638968536e+01
2.240000000000000000e+02,6.696060000000000000e+05,4.464039999999999786e+00,8.660501538997575466e+00,6.731462497870884931e+01,-1.574159729271252528e-01,-1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,2.800000000000000000e+01,4.384206995733308965e+00,2.236131882020893011e-02,4.464039999999999786e+00,8.660472670610998236e+00
1.390000000000000000e+02,7.021220000000000000e+05,4.680813333333333048e+00,6.033346435736718583e+00,4.245301554985957182e+01,1.818568023503451814e-01,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,2.100000000000000000e+01,3.666568798578405453e+00,1.557803351167266065e-02,4.680813333333333048e+00,6.033326324548414554e+00
9.800000000000000000e+01,6.895080000000000000e+05,4.596720000000000361e+00,5.402046506245853585e+00,4.125594036043079882e+01,-3.978182623554940012e-01,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.900000000000000000e+01,3.324506300800112335e+00,1.394802410275331611e-02,4.596720000000000361e+00,5.402028499394154970e+00
1.260000000000000000e+02,6.896930000000000000e+05,4.597953333333332893e+00,6.328509472593304430e+00,3.829735759955718777e+01,-2.944135124254233515e-01,-1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,2.200000000000000000e+01,3.771015845600089733e+00,1.634014119577894067e-02,4.597953333333332893e+00,6.328488377526571007e+00
1.450000000000000000e+02,6.770230000000000000e+05,4.513486666666667091e+00,6.480172173178080364e+00,5.223360803338902514e+01,2.032219978896895318e-01,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,2.200000000000000000e+01,3.654838434577780681e+00,1.673173260485020380e-02,4.513486666666667091e+00,6.480150572568168066e+00
1.010000000000000000e+02,6.712860000000000000e+05,4.475240000000000329e+00,5.998118604355197725e+00,3.418531688615896513e+01,-1.823713009889916248e-01,-1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,2.100000000000000000e+01,3.617003644799986706e+00,1.548707564216832665e-02,4.475240000000000329e+00,5.998098610593193492e+00
1.200000000000000000e+02,6.795490000000000000e+05,4.530326666666666391e+00,6.831583864439943810e+00,3.099567381681065470e+01,3.986363712970397016e-02,-1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,2.400000000000000000e+01,3.947406458666748552e+00,1.763907369012536128e-02,4.530326666666666391e+00,6.831561092455776141e+00
1.400000000000000000e+02,6.737470000000000000e+05,4.491646666666667009e+00,7.298202882462981655e+00,4.562737921737630842e+01,-4.535685425402955634e-02,-1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,2.600000000000000000e+01,3.964508273333315014e+00,1.884387881401505122e-02,4.491646666666667009e+00,7.298178555079494423e+00
1.460000000000000000e+02,6.628580000000000000e+05,4.419053333333333278e+00,7.689507255169286459e+00,4.418906606569970563e+01,1.091600247710014376e-01,-1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,2.600000000000000000e+01,4.272707152533496533e+00,1.985422235987942263e-02,4.419053333333333278e+00,7.689481623435716173e+00
2.290000000000000000e+02,6.983900000000000000e+05,4.655933333333333479e+00,8.202354132786778607e+00,9.068070239273846767e+01,-4.324402072255711382e-01,-1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,2.600000000000000000e+01,4.207110924444601885e+00,2.117838730398278330e-02,4.655933333333333479e+00,8.202326791560766495e+00
3.130000000000000000e+02,6.788400000000000000e+05,4.525599999999999845e+00,1.367831490408537398e+01,2.583384607237053388e+02,-2.400114063174472623e+00,-1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,4.878720576000071141e+00,3.531725721847032984e-02,4.525599999999999845e+00,1.367826930962636922e+01
1.080000000000000000e+02,6.734350000000000000e+05,4.489566666666666706e+00,5.666801440243515842e+00,1.866254716479895492e+01,1.948315778453446612e-01,-1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,2.100000000000000000e+01,3.589717250222111300e+00,1.463161840288513225e-02,4.489566666666666706e+00,5.666782550873898927e+00
8.400000000000000000e+01,6.596490000000000000e+05,4.397660000000000124e+00,5.305996062477628783e+00,1.838065817930779389e+01,2.531214992838708849e-02,-1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.900000000000000000e+01,3.466238381866760143e+00,1.370002292334281287e-02,4.397660000000000124e+00,5.305978375794609292e+00
1.150000000000000000e+02,6.778790000000000000e+05,4.519193333333332951e+00,6.623072100607784840e+00,3.407102122657943966e+01,1.151273566059079073e-01,-1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,2.300000000000000000e+01,3.839357149688912507e+00,1.710069863092767567e-02,4.519193333333332951e+00,6.623050023663988206e+00
1.310000000000000000e+02,7.048570000000000000e+05,4.699046666666666816e+00,6.419386404839197091e+00,4.338754822172420944e+01,7.792376646720457732e-03,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,2.300000000000000000e+01,3.662264712355093543e+00,1.657478442587137502e-02,4.699046666666666816e+00,6.419365006848851252e+00
1.180000000000000000e+02,6.589280000000000000e+05,4.392853333333333055e+00,5.813616050219182263e+00,3.421657459570833026e+01,-6.280647660930868681e-02,-1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+01,3.537184211911114318e+00,1.501069209582804077e-02,4.392853333333333055e+00,5.813596671466716437e+00
1.940000000000000000e+02,6.924700000000000000e+05,4.616466666666666718e+00,6.748137947957247640e+00,1.023350808107432357e+02,1.599179348543380563e-01,0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,2.100000000000000000e+01,3.729196045333094123e+00,1.742361726023711546e-02,4.616466666666666718e+00,6.748115454126598856e+00
3.252000000000000000e+03,6.694750000000000000e+05,4.463166666666666949e+00,1.375045345674791406e+02,2.240524044902125524e+02,-8.628240916065930133e-01,-9.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,1.800000000000000000e+01,2.070000000000000000e+02,2.497314188444451943e+01,3.550351816052306209e-01,4.463166666666666949e+00,1.375040762182666754e+02
1.590000000000000000e+02,6.561500000000000000e+05,4.374333333333333407e+00,8.986164155515062646e+00,2.908600251712734419e+01,4.939517249784161623e-02,-3.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+01,5.182098573333466796e+00,2.320217608040094082e-02,4.374333333333333407e+00,8.986134201584620840e+00
2.200000000000000000e+02,6.515780000000000000e+05,4.343853333333333566e+00,7.189609365028652554e+00,1.374373909021454949e+02,-3.915944268004370454e-01,-1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,2.100000000000000000e+01,3.785340270933299500e+00,1.856349155766433626e-02,4.343853333333333566e+00,7.189585399624159656e+00
6.000000000000000000e+01,6.484170000000000000e+05,4.322779999999999845e+00,3.802861573864388944e+00,9.707105283621691783e+00,1.974993735362687991e-02,0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,1.400000000000000000e+01,2.764019602132975262e+00,9.818946362341042858e-03,4.322779999999999845e+00,3.802848897638015480e+00
5.400000000000000000e+01,6.636030000000000000e+05,4.424019999999999619e+00,3.168745384624975348e+00,4.584237901596242892e+00,6.111978619843755345e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.427181872266704232e+00,8.181665402017075303e-03,4.424019999999999619e+00,3.168734822122755812e+00
7.200000000000000000e+01,6.488380000000000000e+05,4.325586666666666247e+00,3.686847425843453152e+00,2.453883237308778575e+01,-9.778047871817387160e-02,0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.563034964977512153e+00,9.519399120198923300e-03,4.325586666666666247e+00,3.686835136331551244e+00
4.900000000000000000e+01,6.359110000000000000e+05,4.239406666666666545e+00,3.214544032452782751e+00,5.805930642190546109e+00,6.572211660128005062e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.407696856088489934e+00,8.299917002225227353e-03,4.239406666666666545e+00,3.214533317288149394e+00
3.800000000000000000e+01,6.613880000000000000e+05,4.409253333333333025e+00,3.045098825982711865e+00,4.999265547041870761e+00,-3.806896451496425554e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.323786779378008482e+00,7.862411360391577397e-03,4.409253333333333025e+00,3.045088675636374642e+00
1.190000000000000000e+02,6.530870000000000000e+05,4.353913333333333746e+00,3.792706322662471319e+00,5.898368148399983113e+01,4.089255251964137861e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.512113658399922844e+00,9.792725616484235576e-03,4.353913333333333746e+00,3.792693680286991942e+00
1.520000000000000000e+02,6.363700000000000000e+05,4.242466666666667052e+00,4.685086578616295405e+00,1.232145792822541637e+02,1.961872156420086666e-01,0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.614425364444793676e+00,1.209684152967944321e-02,4.242466666666667052e+00,4.685070961635005027e+00
1.000000000000000000e+02,6.447860000000000000e+05,4.298573333333333579e+00,4.270897122975116034e+00,7.805474996834364276e+01,1.349951004694052714e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.565874150932527353e+00,1.102740895376950331e-02,4.298573333333333579e+00,4.270882886627645370e+00
1.330000000000000000e+02,6.459610000000000000e+05,4.306406666666666716e+00,3.614479499324334988e+00,1.278182936045445501e+02,8.024891050274698401e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.411404734311066722e+00,9.332545937391734797e-03,4.306406666666666716e+00,3.614467451039256929e+00
5.600000000000000000e+01,6.294750000000000000e+05,4.196500000000000341e+00,3.265716692555673983e+00,9.823767964443460343e+00,6.496731591753189539e-02,0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.409565980000124341e+00,8.432044242468158049e-03,4.196500000000000341e+00,3.265705806815222711e+00
1.390000000000000000e+02,6.575960000000000000e+05,4.383973333333333500e+00,4.222792523019196942e+00,1.247339117430253168e+02,7.116387121673352079e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.553684408889366431e+00,1.090320341075820543e-02,4.383973333333333500e+00,4.222778447020660408e+00
7.600000000000000000e+01,6.519080000000000000e+05,4.346053333333333768e+00,3.789446242285853472e+00,4.021487726457380774e+01,1.489948061674651984e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.513085576533073517e+00,9.784308125150392027e-03,4.346053333333332880e+00,3.789433610777326766e+00
7.300000000000000000e+01,6.303460000000000000e+05,4.202306666666666857e+00,3.878480668600038150e+00,2.954660269749313173e+01,-1.989695888025466014e-02,0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.562261656888325856e+00,1.001419402538483369e-02,4.202306666666666857e+00,3.878467740309595513e+00
6.400000000000000000e+01,6.667130000000000000e+05,4.444753333333332890e+00,3.398173743309900185e+00,1.178641722101215983e+01,1.565732484393179136e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.463714918400013332e+00,8.774046876908466602e-03,4.444753333333332890e+00,3.398162416045210410e+00
6.000000000000000000e+01,6.545860000000000000e+05,4.363906666666666823e+00,3.429753687855434219e+00,1.363156845681391083e+01,5.062223342256522152e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.465973698844944106e+00,8.855585943108533128e-03,4.363906666666666823e+00,3.429742255324086830e+00
1.010000000000000000e+02,6.611440000000000000e+05,4.407626666666666360e+00,3.442657817235766249e+00,6.437146160387169402e+01,7.050222219087055597e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.386997434310957455e+00,8.888904261898519787e-03,4.407626666666666360e+00,3.442646341690582812e+00
1.360000000000000000e+02,6.803950000000000000e+05,4.535966666666666924e+00,3.863213588238477936e+00,1.653805384566023235e+02,-7.272264492711304484e-01,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.444586293332963844e+00,9.974774593393284650e-03,4.535966666666666924e+00,3.863200710838387675e+00
4.200000000000000000e+01,6.828950000000000000e+05,4.552633333333333532e+00,3.071596647282210046e+00,4.783996226339930047e+00,1.427247087936415852e-02,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.335587340889044849e+00,7.930828440793038364e-03,4.552633333333333532e+00,3.071586408609654928e+00
1.030000000000000000e+02,7.230560000000000000e+05,4.820373333333333399e+00,4.084310485002719204e+00,8.133298926809381157e+01,1.365396899832786171e-01,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.300000000000000000e+01,2.491664876088504510e+00,1.054564432610470386e-02,4.820373333333333399e+00,4.084296870611744623e+00
1.700000000000000000e+02,7.080760000000000000e+05,4.720506666666667073e+00,4.835357209950251089e+00,1.008049973132354893e+02,1.309072515105998979e+00,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.500000000000000000e+01,2.737198494221626532e+00,1.248483863139922267e-02,4.720506666666667073e+00,4.835341092066022028e+00
1.110000000000000000e+02,6.629990000000000000e+05,4.419993333333333219e+00,3.896672960405661801e+00,6.331201928243601884e+01,2.590472526389768770e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.501800915644567525e+00,1.006116632084477248e-02,4.419993333333333219e+00,3.896659971474145223e+00
7.500000000000000000e+01,6.690790000000000000e+05,4.460526666666666529e+00,3.625360139930447811e+00,3.235127903660434612e+01,-1.983456369360431515e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.483528951200018486e+00,9.360639630637665812e-03,4.460526666666666529e+00,3.625348055376507173e+00
9.700000000000000000e+01,6.549590000000000000e+05,4.366393333333332905e+00,3.636204624584454148e+00,5.124499513693909591e+01,4.569771840634755805e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.439888957333148589e+00,9.388639969612181183e-03,4.366393333333332905e+00,3.636192503882170968e+00
1.250000000000000000e+02,6.855080000000000000e+05,4.570053333333333079e+00,4.230126691203749623e+00,1.048844781814570979e+02,2.339702753685979908e-01,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.575699111111417139e+00,1.092214015158640694e-02,4.570053333333333079e+00,4.230112590757944879e+00
7.200000000000000000e+01,6.640550000000000000e+05,4.427033333333333154e+00,3.446821976270382226e+00,3.730356774154450505e+01,7.762376002481334580e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.401312181333337126e+00,8.899656074285262550e-03,4.427033333333333154e+00,3.446810486844645638e+00
7.100000000000000000e+01,6.737650000000000000e+05,4.491766666666666907e+00,3.592359240460457848e+00,3.764315839614777559e+01,2.362096264050045080e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.432847206222131131e+00,9.275431674596955334e-03,4.491766666666666907e+00,3.592347265909698883e+00
4.100000000000000000e+01,6.571730000000000000e+05,4.381153333333333677e+00,3.057282745021703274e+00,5.501975691305368343e+00,-3.125036998734659344e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.316403592177964210e+00,7.893870104077611860e-03,4.381153333333333677e+00,3.057272554062234970e+00
2.140000000000000000e+02,6.521380000000000000e+05,4.347586666666666488e+00,4.257974210598048259e+00,2.691092681422903752e+02,1.602760326041268613e+00,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.490875201955324414e+00,1.099404213748093363e-02,4.347586666666666488e+00,4.257960017327024005e+00
5.900000000000000000e+01,6.448800000000000000e+05,4.299199999999999910e+00,3.460211821132579857e+00,1.385363735289991816e+01,1.553901486794098119e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.464633792000362700e+00,8.934228505060384795e-03,4.299199999999999910e+00,3.460200287073952996e+00
1.230000000000000000e+02,6.632100000000000000e+05,4.421400000000000219e+00,4.652389314983817137e+00,1.023192809752047765e+02,3.514985468240923172e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.638507717333424818e+00,1.201241755800396861e-02,4.421400000000000219e+00,4.652373806993587380e+00
7.700000000000000000e+01,6.580040000000000000e+05,4.386693333333333555e+00,3.845613109881200753e+00,3.814721622704808368e+01,-3.555468772172236114e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.549468793955571577e+00,9.929330353677517929e-03,4.386693333333333555e+00,3.845600291149469996e+00
1.970000000000000000e+02,6.735960000000000000e+05,4.490639999999999965e+00,4.486736742419517476e+00,1.414336181919918545e+02,2.309212117007597431e+00,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.400000000000000000e+01,2.637242966400053401e+00,1.158470445480141130e-02,4.490639999999999965e+00,4.486721786605449402e+00
5.200000000000000000e+01,6.691160000000000000e+05,4.460773333333333035e+00,3.583447159172180374e+00,1.529849094700635170e+01,8.840880709564426232e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.519058326399903347e+00,9.252420779657264879e-03,4.460773333333333035e+00,3.583435214328408502e+00
1.240000000000000000e+02,6.707940000000000000e+05,4.471960000000000157e+00,4.127655590687991705e+00,8.630579428568248090e+01,5.505115302040783365e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.573414436266665550e+00,1.065756090774404308e-02,4.471960000000000157e+00,4.127641831813091855e+00
9.500000000000000000e+01,6.898790000000000000e+05,4.599193333333333022e+00,4.121177086297805658e+00,6.622657661043911048e+01,-2.456678729203005673e-01,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.605869307110712185e+00,1.064083348133889814e-02,4.599193333333333022e+00,4.121163349017956001e+00
5.900000000000000000e+01,7.034570000000000000e+05,4.689713333333333622e+00,3.517277070795272298e+00,1.464366669237626972e+01,-1.747002204411430767e-02,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.501676345689126890e+00,9.081570346127125840e-03,4.689713333333333622e+00,3.517265346518829272e+00
8.700000000000000000e+01,7.126200000000000000e+05,4.750799999999999912e+00,3.620154701593163882e+00,3.912092345097975965e+01,7.728626417412216842e-02,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.300000000000000000e+01,2.496102021334038579e+00,9.347199246647177120e-03,4.750799999999999912e+00,3.620142634390712821e+00
6.000000000000000000e+01,7.121450000000000000e+05,4.747633333333332928e+00,3.312365349814282656e+00,1.355230585509040075e+01,1.506655948233961984e-01,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.423693781777616962e+00,8.552490557590806258e-03,4.747633333333332928e+00,3.312354308578047579e+00
5.000000000000000000e+01,6.765010000000000000e+05,4.510006666666666497e+00,3.526274157050907743e+00,9.964191338351398031e+00,5.839574487999754648e-02,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.538013862577864987e+00,9.104800722949103059e-03,4.510006666666666497e+00,3.526262402784126948e+00
5.700000000000000000e+01,6.937590000000000000e+05,4.625060000000000393e+00,4.069170724369921111e+00,1.920427440616695591e+01,6.649703405689048885e-02,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.500000000000000000e+01,2.716301280533464091e+00,1.050655363224028971e-02,4.625060000000000393e+00,4.069157160444899723e+00
7.600000000000000000e+01,6.762820000000000000e+05,4.508546666666666702e+00,3.678409596433847017e+00,2.668742112427653268e+01,-2.197462913628541598e-03,1.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.518079944355580135e+00,9.497612738347557468e-03,4.508546666666666702e+00,3.678397335048089634e+00
5.600000000000000000e+01,6.676600000000000000e+05,4.451066666666666727e+00,3.382886610825292628e+00,9.581718699794830485e+00,7.823683535809293488e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,2.496893544888920680e+00,8.734575670555799753e-03,4.451066666666666727e+00,3.382875334517795984e+00
9.000000000000000000e+01,6.577600000000000000e+05,4.385066666666666890e+00,3.761252181877119849e+00,4.757534222052949247e+01,-2.734995664573415530e-02,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.547117916444261443e+00,9.711511374199744903e-03,4.385066666666666890e+00,3.761239644348950861e+00
1.270000000000000000e+02,6.732040000000000000e+05,4.488026666666666387e+00,3.749055482216236079e+00,1.297904569269349508e+02,2.904715032246683037e-01,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.200000000000000000e+01,2.486023275732907045e+00,9.680019631084824799e-03,4.488026666666666387e+00,3.749042985343800538e+00
1.240000000000000000e+02,7.372000000000000000e+05,4.914666666666666295e+00,4.194387779102113356e+00,9.197847993258515942e+01,5.061970047240467174e-01,1.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,9.000000000000000000e+00,1.300000000000000000e+01,2.565226702222748401e+00,1.082986267733842059e-02,4.914666666666666295e+00,4.194373797786214553e+00
